46,5,87
95,11,25
49,94,83
11,18,19
47,99,99
87,41,13
73,13,16
34,100,45
93,33,18
41,16,28
34,90,57
18,57,25
43,28,82
30,65,77
80,72,63
72,94,5
7,62,74
99,92,19
97,83,82
56,71,20
74,7,59
89,99,82
39,67,50
63,13,95
59,31,66
25,74,16
62,90,98
100,68,76
34,61,86
89,92,13
53,72,35
36,63,81
71,96,27
97,29,60
16,85,100
88,11,20
49,75,92
38,34,3
98,30,28
46,44,10
35,23,87
56,20,39
33,85,43
45,73,69
84,77,77
57,69,37
85,44,49
97,92,39
81,14,36
57,62,48
16,94,89
3,5,24
32,9,42
27,93,29
10,95,31
50,64,30
58,21,69
77,77,9
71,64,41
79,38,43
71,50,90
54,89,98
29,21,28
53,49,93
77,83,23
1,76,32
100,75,2
36,21,12
33,7,64
88,3,12
64,8,49
45,78,23
14,14,10
71,75,39
10,34,98
24,47,49
92,81,46
38,77,65
12,29,41
16,40,86
60,37,96
27,12,25
35,50,42
23,4,62
92,51,8
66,42,57
55,91,47
16,12,7
73,44,13
7,10,41
48,72,47
58,51,73
79,78,74
23,26,73
42,44,100
35,5,34
88,67,41
90,89,3
19,65,95
75,11,14
10,9,38
6,100,69
89,91,23
97,3,61
59,99,31
81,84,85
36,32,3
58,40,49
2,31,38
55,18,37
27,16,21
22,15,30
86,36,81
35,50,55
97,80,6
78,27,89
23,40,55
36,72,18
52,59,30
60,85,30
63,47,93
81,2,57
49,29,59
63,9,89
79,10,80
17,24,3
2,96,48
14,75,53
22,38,26
6,44,12
76,60,59
44,12,56
11,10,42
49,99,69
53,2,28
78,47,77
55,37,24
15,26,82
85,43,21
23,96,42
65,47,96
33,77,92
18,89,93
55,41,75
11,55,69
56,96,41
93,8,97
46,56,97
55,81,73
42,11,25
96,60,61
2,100,99
100,77,68
51,93,10
23,46,80
12,15,32
27,10,20
84,96,54
28,58,5
13,20,22
55,69,23
50,95,55
76,11,61
32,82,62
12,23,41
38,85,93
82,86,99
4,4,79
21,20,84
17,1,54
55,62,54
6,41,77
25,75,81
57,36,53
68,5,54
70,27,81
1,41,67
28,58,54
57,91,54
12,84,94
38,14,7
57,82,54
76,15,74
97,3,33
49,54,33
32,61,73
64,41,33
64,20,25
41,90,23
78,65,71
84,33,82
98,13,43
64,86,1
87,78,82
31,100,83
94,80,100
28,42,29
88,36,4
70,29,83
79,4,9
34,37,87
11,62,44
5,88,76
31,10,9
18,72,98
54,79,18
7,79,3
89,32,29
64,41,100
39,73,5
67,15,43
64,84,32
14,7,1
44,18,88
95,10,100
55,19,45
99,31,28
87,94,81
76,51,56
76,37,36
12,10,30
50,57,20
48,45,15
58,73,30
94,30,32
59,45,69
37,97,30
63,100,56
35,32,5
55,43,38
16,41,83
41,93,54
94,46,91
93,24,31
25,81,43
40,23,23
4,10,79
85,40,37
2,29,19
73,52,18
8,92,10
83,100,55
68,75,66
55,93,31
26,80,6
3,58,55
94,81,94
13,48,29
71,74,46
40,89,63
5,74,50
59,11,67
65,52,81
87,83,61
13,17,17
63,5,9
90,70,64
2,24,98
33,32,90
19,47,41
36,47,61
23,99,47
75,53,35
16,100,77
88,17,75
67,52,83
77,46,7
85,80,81
55,45,3
5,75,57
43,68,63
90,7,50
94,47,5
75,53,97
79,92,58
52,6,31
93,25,51
7,20,2
42,79,56
99,82,78
86,26,37
48,66,95
97,73,97
33,84,10
7,30,5
23,25,56
75,81,94
17,32,80
48,16,11
37,75,63
85,24,70
69,2,71
99,5,26
8,62,10
46,82,21
95,16,15
83,24,13
9,29,17
67,12,59
69,78,96
9,75,21
28,54,84
5,2,35
71,96,11
52,8,84
15,78,13
60,56,56
20,98,67
61,42,89
74,39,62
25,88,97
95,67,81
20,64,34
12,42,74
2,30,34
48,28,34
94,23,12
92,33,59
81,12,16
80,84,58
35,39,72
45,87,78
99,81,15
2,84,61
78,87,97
62,45,48
70,72,37
98,99,48
83,45,30
17,13,49
77,28,83
75,8,38
15,13,17
20,10,66
13,39,54
96,61,10
3,100,12
31,88,61
12,88,65
22,13,35
68,16,27
68,9,7
72,26,99
54,17,35
64,83,3
30,79,74
52,44,8
33,7,63
73,18,59
47,19,2
18,2,83
25,50,13
87,63,77
44,51,53
42,22,38
65,50,98
27,65,24
55,34,47
2,18,71
54,48,3
52,1,65
54,35,54
80,21,27
95,95,14
88,61,90
70,80,23
68,32,25
54,69,23
37,75,11
87,83,78
100,75,92
5,94,44
75,21,11
77,12,54
81,43,25
32,46,66
9,35,57
26,44,16
20,71,58
22,91,13
18,53,56
70,84,66
22,9,70
41,78,19
12,35,73
37,47,68
59,57,8
51,89,1
90,73,66
87,55,48
87,64,34
26,85,32
51,43,92
33,50,81
11,53,1
99,34,18
96,98,13
15,52,41
56,32,68
73,26,65
39,36,55
43,36,75
31,33,21
24,54,97
10,15,32
53,57,72
74,99,66
60,6,65
38,49,43
77,4,72
67,43,90
25,37,78
24,1,51
100,35,95
36,39,96
14,50,86
32,77,15
32,78,39
18,41,74
58,84,84
72,65,8
62,42,63
90,17,68
75,54,73
49,18,1
97,45,84
85,16,70
26,83,99
53,58,30
65,58,29
73,93,63
67,49,8
86,48,72
41,8,2
47,21,82
16,33,62
72,62,13
87,19,70
12,40,7
78,57,57
31,9,89
5,32,12
52,38,70
42,22,76
90,19,32
84,25,1
47,12,63
7,11,59
57,34,93
66,31,78
10,100,11
8,98,99
66,41,61
57,36,39
19,33,11
97,20,9
82,44,98
64,67,11
35,98,37
6,71,55
41,48,56
13,74,69
57,54,71
74,10,39
83,40,4
9,50,33
75,4,43
9,59,58
84,53,74
34,91,45
26,78,60
52,11,38
34,54,26
13,41,73
100,62,53
63,25,72
58,3,42
46,25,51
26,21,70
80,15,84
52,69,29
16,68,66
96,82,100
70,15,98
79,6,18
56,83,31
49,64,78
72,78,67
27,70,11
59,45,54
14,69,11
60,48,40
25,84,55
10,49,84
18,21,77
26,90,96
67,40,65
23,46,59
53,5,50
22,47,52
95,35,56
48,26,19
94,65,25
41,66,24
5,94,21
69,25,4
19,62,92
45,24,82
18,48,15
11,33,45
3,91,56
79,94,53
98,79,29
64,28,74
71,63,72
28,77,66
48,34,72
19,85,68
49,7,45
76,56,27
17,14,98
14,19,67
26,55,30
9,95,5
98,20,100
30,32,19
85,88,58
91,52,54
57,99,80
55,44,65
41,63,12
75,62,51
11,67,79
67,11,4
35,93,21
50,94,89
58,43,99
12,79,12
82,50,99
9,43,26
52,46,42
47,25,15
82,28,31
22,98,62
7,97,50
15,44,71
66,29,3
16,84,22
60,48,83
78,78,64
42,92,94
96,8,42
61,92,17
79,64,8
70,43,22
71,53,100
35,60,41
88,54,36
33,37,81
14,93,52
7,51,99
4,26,65
14,61,83
57,46,72
18,54,57
57,40,48
37,92,44
13,40,86
79,1,76
100,35,46
57,63,14
88,94,48
68,51,13
42,87,60
48,81,76
59,65,97
3,60,86
29,7,59
30,1,99
28,46,17
5,71,53
56,41,22
43,66,72
21,75,71
20,50,86
22,19,38
53,32,33
96,67,97
54,47,83
88,40,79
28,21,42
44,45,15
8,78,38
48,80,97
11,40,58
96,77,37
59,19,42
83,38,88
71,59,69
97,1,63
75,71,14
32,30,36
63,1,53
26,51,18
61,45,87
93,47,78
2,95,4
59,27,26
86,27,35
80,53,73
40,5,36
28,30,18
21,76,26
99,27,56
30,96,81
2,90,44
6,61,31
62,31,43
18,57,15
52,90,29
2,72,82
27,73,40
49,71,80
46,16,56
49,71,28
46,8,23
29,99,89
76,21,35
60,71,50
59,60,33
97,38,55
5,4,76
37,32,10
57,83,92
74,11,74
94,24,51
93,76,42
35,65,90
76,87,94
77,81,66
56,69,2
85,1,100
86,60,42
85,36,63
28,22,76
46,60,85
100,22,28
32,51,9
42,34,27
25,17,37
68,47,41
100,79,22
65,50,45
33,29,40
91,63,44
63,25,77
66,78,49
36,53,13
49,7,64
15,36,4
98,25,79
45,14,52
75,4,51
83,16,45
37,52,59
50,31,40
25,17,95
12,89,91
11,77,98
63,48,41
76,76,42
32,88,71
88,45,35
18,8,34
26,6,85
17,20,38
15,74,45
21,87,89
31,62,20
81,86,21
56,44,13
18,14,3
20,32,83
92,42,97
34,88,93
39,79,32
48,79,20
32,50,46
54,49,79
45,92,20
59,87,44
4,50,76
66,14,57
89,43,85
52,98,67
56,6,84
49,71,56
4,39,54
43,43,78
67,34,20
16,13,86
60,99,11
83,32,37
68,98,37
100,91,43
29,3,42
96,51,31
50,46,67
57,90,21
33,31,71
58,11,1
72,37,43
94,2,52
2,60,23
33,100,6
65,52,47
11,58,1
24,34,66
53,7,92
70,83,88
50,41,82
53,76,47
8,29,29
89,45,12
49,49,35
52,43,85
51,95,7
19,45,10
96,96,21
64,29,27
69,92,76
93,79,80
46,91,14
55,97,19
22,81,77
31,30,74
20,5,3
85,79,34
46,85,36
4,13,95
2,78,82
27,3,9
39,51,23
63,46,99
90,20,92
29,60,79
73,76,68
33,6,51
22,35,86
9,54,6
22,98,7
93,9,90
54,92,99
22,75,29
20,2,24
18,65,49
44,30,48
82,28,85
9,39,46
8,68,59
77,67,30
47,52,1
14,57,96
65,22,77
49,46,50
10,4,79
25,76,56
16,94,68
35,76,75
66,80,23
53,88,74
22,64,8
52,63,96
99,34,94
69,24,27
80,10,16
99,47,63
32,14,42
24,86,53
17,66,76
94,84,17
45,3,44
9,33,32
9,44,66
91,64,18
82,82,14
51,64,33
15,99,77
25,66,48
25,59,74
65,32,41
85,26,94
2,57,85
22,96,64
70,3,49
76,38,72
28,32,59
60,35,20
86,37,49
26,12,4
54,66,90
82,73,49
94,96,22
28,69,27
30,23,6
54,97,83
81,27,43
50,18,76
59,81,67
59,21,79
2,11,35
70,32,19
61,31,66
31,32,13
9,76,99
55,49,96
63,48,34
51,8,94
83,66,61
33,14,34
41,57,42
1,51,33
55,51,59
95,41,25
61,71,59
13,26,45
71,88,82
1,22,32
28,64,30
100,70,20
82,46,39
59,82,19
92,17,10
12,61,77
52,70,9
95,71,94
49,73,57
33,37,73
54,44,32
4,22,19
54,60,68
2,76,99
95,27,13
96,91,44
12,82,57
36,47,38
82,46,32
96,76,69
47,48,45
60,67,83
95,49,31
53,49,42
93,8,23
20,37,92
82,34,64
32,14,37
78,29,64
39,97,21
16,58,61
81,39,70
39,96,81
90,95,67
35,81,63
3,94,17
23,13,5
79,70,40
52,34,87
